video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
2kEM0XZf4Bo,UCaXkIU1QidjPwiAYu6GcHjg,global hunger crisis intensified by coronavirus pandemic  mtp daily  msnbc,MSNBC,News & Politics,none,23561,254,0,64,2020-12-15T20:39:06Z,"First Read,Politics,MTP Daily,Best of last night,Coronavirus,MTP Daily with Chuck Todd,Chuck Todd,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Liberal News,news,chuck todd live,msnbc chuck todd,chuck todd msnbc,social distancing,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,global Hunger Crisis,World Food Program",PT2M2S,hd,True,https://i.ytimg.com/vi/2kEM0XZf4Bo/default.jpg,https://www.youtube.com/watch?v=2kEM0XZf4Bo
hWc2A-BwKnM,UCaXkIU1QidjPwiAYu6GcHjg,chris hayes on trumps failing response to coronavirus  all in  msnbc,MSNBC,News & Politics,none,388054,8801,0,2010,2020-03-05T03:07:17Z,"News,Health,White House,Donald Trump,Best of last night,Global Health,Coronavirus,All In With Chris Hayes,All In,Chris Hayes,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,chris hayes live,chris hayes msnbc,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT4M58S,hd,True,https://i.ytimg.com/vi/hWc2A-BwKnM/default.jpg,https://www.youtube.com/watch?v=hWc2A-BwKnM
2QIB9E7IoVM,UCaXkIU1QidjPwiAYu6GcHjg,how the coronavirus pandemic could change america forever  the th hour  msnbc,MSNBC,News & Politics,none,59268,527,0,195,2020-04-21T04:41:13Z,"News,Society,Republicans,National Security,Health,Healthcare,White House,Labor and Workers' Rights,Economy,Brian Williams,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc",PT3M40S,hd,True,https://i.ytimg.com/vi/2QIB9E7IoVM/default.jpg,https://www.youtube.com/watch?v=2QIB9E7IoVM
2gq5FV4rEgQ,UCaXkIU1QidjPwiAYu6GcHjg,dr lipi roy answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,4214,70,0,70,2021-04-11T16:17:13Z,"The Week with Joshua Johnson,The Week",PT7M8S,hd,True,https://i.ytimg.com/vi/2gq5FV4rEgQ/default.jpg,https://www.youtube.com/watch?v=2gq5FV4rEgQ
pEVJUgPZfBE,UCaXkIU1QidjPwiAYu6GcHjg,world health organization declares coronavirus a pandemic  andrea mitchell  msnbc,MSNBC,News & Politics,none,87319,860,0,375,2020-03-11T17:12:38Z,"Andrea Mitchell,Coronavirus,Andrea Mitchell Reports,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,andrea mitchell msnbc,andrea mitchell live,news,breaking news,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 updates",PT2M52S,hd,True,https://i.ytimg.com/vi/pEVJUgPZfBE/default.jpg,https://www.youtube.com/watch?v=pEVJUgPZfBE
sBmQam6kY0Q,UCaXkIU1QidjPwiAYu6GcHjg,racial and wealth disparities laid bare by coronavirus pandemic  msnbc,MSNBC,News & Politics,none,22445,318,0,90,2020-04-24T05:59:48Z,"Race,National Security,Health,Healthcare,Economy,Best of last night,Global Health,Poverty,Science,Wealth,Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,Racial And Wealth Disparities,Coronavirus Pandemic,Dr. Vin Gupta,racial and wealth,covid-19,us news 2020,us news today,coronavirus outbreak 2020,coronavirus outbreak in usa,covid-19 news,covid-19 updates",PT2M41S,hd,True,https://i.ytimg.com/vi/sBmQam6kY0Q/default.jpg,https://www.youtube.com/watch?v=sBmQam6kY0Q
7T6iH0OJ_Sk,UCaXkIU1QidjPwiAYu6GcHjg,how many days is someone contagious before coronavirus symptoms start to appear  msnbc,MSNBC,News & Politics,none,116097,668,0,155,2020-03-18T20:29:52Z,"Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,coronavirus us,coronavirus news",PT1M45S,hd,True,https://i.ytimg.com/vi/7T6iH0OJ_Sk/default.jpg,https://www.youtube.com/watch?v=7T6iH0OJ_Sk
3PunhcmRlYc,UCaXkIU1QidjPwiAYu6GcHjg,richmond nursing home at center of virginia coronavirus outbreak  hallie jackson  msnbc,MSNBC,News & Politics,none,39100,342,0,188,2020-04-09T16:29:46Z,"Hallie Jackson,Coronavirus,MSNBC,NBC News,news coverage,news,breaking news,us news,world news,politics,current events,top stories,pop culture,liberal,hallie jackson msnbc,msnbc live,coronavirus update,coronavirus news,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT3M22S,hd,True,https://i.ytimg.com/vi/3PunhcmRlYc/default.jpg,https://www.youtube.com/watch?v=3PunhcmRlYc
W6NLnZnYSLs,UCaXkIU1QidjPwiAYu6GcHjg,what made the coronavirus an uneven pandemic  morning joe  msnbc,MSNBC,News & Politics,none,17101,259,0,122,2021-03-23T15:59:49Z,"U.S. news,Health,World News,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,morning joe today,cdc,quarantine,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 updates,covid-19 outbreak,Corona",PT6M8S,hd,True,https://i.ytimg.com/vi/W6NLnZnYSLs/default.jpg,https://www.youtube.com/watch?v=W6NLnZnYSLs
yAoM3XFf2HM,UCaXkIU1QidjPwiAYu6GcHjg,maxwell coronavirus pandemic requires an unconventional campaign strategy  the last word  msnbc,MSNBC,News & Politics,none,15660,280,0,54,2020-07-17T03:58:03Z,"News,Joe Biden,Donald Trump,Best of last night,2020 Elections,Coronavirus,The Last Word with Lawrence O'Donnell,Last Word,The Last Word,Lawrence O'Donnell,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,lawrence odonnell,lawrence odonnell live,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT4M8S,hd,True,https://i.ytimg.com/vi/yAoM3XFf2HM/default.jpg,https://www.youtube.com/watch?v=yAoM3XFf2HM
-2h2bQYO-0E,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus pandemic cases continue to sweep across us  morning joe  msnbc,MSNBC,News & Politics,none,98500,1114,0,272,2020-07-21T12:59:48Z,"Politics,Russia,Donald Trump,Congress,Homeland Security,Campaign Finance,Joe Biden,Best of last night,2020 Elections,Decision 2020,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus symptoms,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT8M46S,hd,False,https://i.ytimg.com/vi/-2h2bQYO-0E/default.jpg,https://www.youtube.com/watch?v=-2h2bQYO-0E
Tm_KWLzEhNE,UCaXkIU1QidjPwiAYu6GcHjg,study coronavirus pandemic may last two years without vaccine  the th hour  msnbc,MSNBC,News & Politics,none,203927,1003,0,759,2020-05-02T04:43:08Z,"News,National Security,Health,Healthcare,Brian Williams,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Vaccine,Coronavirus Pandemic,Dr. Michael Osterholm,covid-19,covid-19 protection,virus infection,social distancing,pandemic,covid-19 saftey measures,cdc",PT2M1S,hd,True,https://i.ytimg.com/vi/Tm_KWLzEhNE/default.jpg,https://www.youtube.com/watch?v=Tm_KWLzEhNE
uCQkIdxZykE,UCaXkIU1QidjPwiAYu6GcHjg,six reasons for optimism amid coronavirus pandemic  morning joe  msnbc,MSNBC,News & Politics,none,24965,382,0,77,2020-07-16T14:59:47Z,"News,Health,Politics,Economy,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics news,political news,elections,morning joe full,morning joe live,morning joe today,coronavirus us,coronavirus news,quarantine,social distancing,coronavirus outbreak,pandemic,coronavirus pandemic,Corona,Joseph Allen,Harvard School,Public Health,Optimism",PT4M32S,hd,True,https://i.ytimg.com/vi/uCQkIdxZykE/default.jpg,https://www.youtube.com/watch?v=uCQkIdxZykE
c8TltWFwKuA,UCaXkIU1QidjPwiAYu6GcHjg,cuomo on coronavirus this is a character test for all of us  msnbc,MSNBC,News & Politics,none,63935,541,0,300,2020-03-17T17:59:49Z,"Andrew Cuomo,U.S. news,Health,Coronavirus,msnbc,NBC News,news,breaking news,us news,world news,msnbc live,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,illness,center for disease control,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,Cuomo On Coronavirus,Character Test",PT1M15S,hd,True,https://i.ytimg.com/vi/c8TltWFwKuA/default.jpg,https://www.youtube.com/watch?v=c8TltWFwKuA
kjQqRsAd2ig,UCaXkIU1QidjPwiAYu6GcHjg,isolated coronavirus antibodies offer hope for vaccine treatment  rachel maddow  msnbc,MSNBC,News & Politics,none,29799,413,0,66,2020-07-23T06:54:53Z,"News,Health,Best of last night,Science,Coronavirus,The Rachel Maddow Show,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,Coronavirus Antibodies,antibodies",PT3M22S,hd,True,https://i.ytimg.com/vi/kjQqRsAd2ig/default.jpg,https://www.youtube.com/watch?v=kjQqRsAd2ig
kNFwBPmynA4,UCaXkIU1QidjPwiAYu6GcHjg,us now has the most coronavirus deaths surpassing italy  msnbc,MSNBC,News & Politics,none,2864977,13166,0,11620,2020-04-11T17:38:20Z,"Alex Witt,Coronavirus,Weekends with Alex Witt",PT1M41S,hd,True,https://i.ytimg.com/vi/kNFwBPmynA4/default.jpg,https://www.youtube.com/watch?v=kNFwBPmynA4
yLyDCMjdbVQ,UCaXkIU1QidjPwiAYu6GcHjg,dr ashish jha on the coronavirus pandemic the end is not near  craig melvin  msnbc,MSNBC,News & Politics,none,29627,624,0,154,2020-10-19T17:29:53Z,"Craig Melvin,Coronavirus,MSNBC,NBC News,news,breaking news,us news,world news,politics,current events,top stories,pop culture,business,health,liberal,progressive,craig melvin live,msnbc live,craig melvin msnbc,coronavirus update,coronavirus us,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,covid-19 news,covid-19 updates,covid-19 outbreak,Corona",PT4M9S,hd,True,https://i.ytimg.com/vi/yLyDCMjdbVQ/default.jpg,https://www.youtube.com/watch?v=yLyDCMjdbVQ
vzOLgfU9ypQ,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus enters devastating new phase  morning joe  msnbc,MSNBC,News & Politics,none,783366,4924,0,2701,2020-03-12T11:29:49Z,"News,Health,White House,Donald Trump,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe today,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,illness,cdc,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,covid-19 news",PT4M42S,hd,True,https://i.ytimg.com/vi/vzOLgfU9ypQ/default.jpg,https://www.youtube.com/watch?v=vzOLgfU9ypQ
tBbKfmeFk4E,UCaXkIU1QidjPwiAYu6GcHjg,trump campaigns in wisconsin as cdc warns coronavirus outbreak  the th hour  msnbc,MSNBC,News & Politics,none,231470,3275,0,1090,2020-06-26T04:38:43Z,"News,Republicans,Democrats,Congress,National Security,Health,Healthcare,Politics,White House,Brian Williams,Joe Biden,Donald Trump,Best of last night,Global Health,2020 Elections,Decision 2020,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Trump Campaigns,Campaigns In Wisconsin,CDC,Coronavirus Outbreak,covid-19,COVID-19 outbreak",PT6M50S,hd,True,https://i.ytimg.com/vi/tBbKfmeFk4E/default.jpg,https://www.youtube.com/watch?v=tBbKfmeFk4E
Dfa-cQc1X74,UCaXkIU1QidjPwiAYu6GcHjg,trump on coronavirus deaths it is what it is  morning joe  msnbc,MSNBC,News & Politics,none,257652,3192,0,1268,2020-08-04T11:59:55Z,"News,Health,Economy,Donald Trump,Best of last night,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,US news,politics,politics news,political news,coronavirus,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,elections,morning joe full,morning joe live,morning joe today",PT3M35S,hd,True,https://i.ytimg.com/vi/Dfa-cQc1X74/default.jpg,https://www.youtube.com/watch?v=Dfa-cQc1X74
GNtHlk9EOC4,UCaXkIU1QidjPwiAYu6GcHjg,shelters see record dog adoptions during coronavirus quarantine  the th hour  msnbc,MSNBC,News & Politics,none,102380,698,0,132,2020-04-18T04:57:33Z,"News,Health,Healthcare,Brian Williams,Best of last night,Global Health,Animals,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Brian Williams msnbc,11th hour,11th hour msnbc,Shelters,Coronavirus Quarantine,Dog Adoptions,Quarantine,COVID-19,pandemic,good news,pet adoption,coronavirus symptoms,coronavirus update,coronavirus in usa,covid-19 news,cdc,center for disease control",PT2M20S,hd,True,https://i.ytimg.com/vi/GNtHlk9EOC4/default.jpg,https://www.youtube.com/watch?v=GNtHlk9EOC4
7PxTyPumPeI,UCaXkIU1QidjPwiAYu6GcHjg,us surpasses  million coronavirus cases  msnbc,MSNBC,News & Politics,none,23663,305,0,251,2020-11-21T19:09:49Z,"U.S. news,Alex Witt,Coronavirus,Weekends with Alex Witt",PT29S,hd,True,https://i.ytimg.com/vi/7PxTyPumPeI/default.jpg,https://www.youtube.com/watch?v=7PxTyPumPeI
GCbEaZGOzw8,UCaXkIU1QidjPwiAYu6GcHjg,governor addresses plan to release prisoners amid coronavirus pandemic  msnbc,MSNBC,News & Politics,none,9745,115,0,62,2020-04-21T21:01:21Z,"Connecticut,Ari Melber,Prison,Coronavirus,The Beat with Ari Melber,MSNBC,NBC News,breaking news,us news,world news,politics,current events,top stories,pop culture,business,health,liberal,progressive,msnbc live,ari melber live,news,quarantine,symptoms,social distancing,virus protection,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,Corona",PT1M47S,hd,True,https://i.ytimg.com/vi/GCbEaZGOzw8/default.jpg,https://www.youtube.com/watch?v=GCbEaZGOzw8
3x5-AbdB-Bk,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus pandemic highlights environmental injustice in trump era  msnbc,MSNBC,News & Politics,none,44349,565,0,110,2020-03-31T02:19:49Z,"Culture,Flint,Environment,Coronavirus,msnbc,MSNBC,news,breaking news,us news,world news,politics,current events,top stories,pop culture,liberal,MSNBC live,NBC News,business,health,progressive,The Beat with Ari Melber,Ari Melber,ari melber msnbc,msnbc live,ari melber live",PT7M4S,hd,True,https://i.ytimg.com/vi/3x5-AbdB-Bk/default.jpg,https://www.youtube.com/watch?v=3x5-AbdB-Bk
0BPWtYPkDS4,UCaXkIU1QidjPwiAYu6GcHjg,ridiculous and dangerous to think the coronavirus is behind us  the th hour  msnbc,MSNBC,News & Politics,none,61043,405,0,233,2020-06-11T04:49:53Z,"News,National Security,Health,Healthcare,White House,Brian Williams,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT1M40S,hd,True,https://i.ytimg.com/vi/0BPWtYPkDS4/default.jpg,https://www.youtube.com/watch?v=0BPWtYPkDS4
qv0WRX_Uuxo,UCaXkIU1QidjPwiAYu6GcHjg,biden coronavirus may alter us voting and democratic convention  the th hour  msnbc,MSNBC,News & Politics,none,29128,248,0,270,2020-04-01T04:41:50Z,"Brian Williams,Joe Biden,Donald Trump,Global Health,Decision 2020,Coronavirus,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,center for disease control,quarantine,symptoms,social distancing,virus protection,coronavirus outbreak,COVID-19,outbreak,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,bernie sanders",PT2M45S,hd,True,https://i.ytimg.com/vi/qv0WRX_Uuxo/default.jpg,https://www.youtube.com/watch?v=qv0WRX_Uuxo
NnXeH7LKADA,UCaXkIU1QidjPwiAYu6GcHjg,small businesses feeling the brunt of coronavirus pandemic  stephanie ruhle  msnbc,MSNBC,News & Politics,none,112569,726,0,377,2020-03-18T16:39:12Z,"Stephanie Ruhle,MSNBC,NBC News,news coverage,breaking news,us news,world news,news,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,illness,cdc,center for disease control,safety,symptoms,sickness,virus protection,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,Small Businesses",PT11M13S,hd,True,https://i.ytimg.com/vi/NnXeH7LKADA/default.jpg,https://www.youtube.com/watch?v=NnXeH7LKADA
z43onGU9ul4,UCaXkIU1QidjPwiAYu6GcHjg,dr fauci people weaponizing lies about the coronavirus are killing people,MSNBC,News & Politics,none,30732,585,0,977,2021-11-24T01:45:03Z,"dr fauci,fauci,anthony fauci,covid vaccines,vaccine,misinformation,anti vaxx,anti vaccine,covid,the beat with ari melber,ari melber,msnbc,us news,news",PT9M55S,hd,False,https://i.ytimg.com/vi/z43onGU9ul4/default.jpg,https://www.youtube.com/watch?v=z43onGU9ul4
